text,jurisdiction,source,last_reform_date,title,Id
Reglamento de Procedimientos para la Atención de Quejas Médicas y Gestion Pericial de la Comisión Nacional de Arbitraje Médico.txt,MX,http://www.conamed.gob.mx/transparencia/pdf/reg_procedimiento.pdf,25/7/2006,Reglamento de Procedimientos para la Atención de Quejas Médicas y Gestión Parcial de la Comisión Nacional de Arbitraje Médico,3.00052
Reglamento de Procedimientos Sancionadores en Materia de Fiscalización.doc.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/norma/reglamento/reg105_15feb24.doc,15/2/2024,Reglamento de procedimientos Sancionadores en Materia de Fiscalización del Instituto Nacional Electoral,3.00053
Reglamento de Quejas Médicas y Solicitudes de Reembolsos del Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado.doc.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/regla/n119.doc,28/4/2017,Reglamento de Quejas Médicas y Solicitudes de Reembolso del Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,3.00054
Reglamento de Quejas y Denuncias del Instituto Nacional Electoral.doc.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/regla/n89.doc,28/9/2017,Reglamento de Quejas y Denuncias del Instituto Nacional Electoral,3.00055
Reglamento de Quejas y Denuncias en materia de Violencia Política contra las Mujeres en Razón de Género.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/norma/reglamento/reg031_21sep20.pdf,21/9/2020,Reglamento de Quejas y Denuncias en materia de Violencia política contra las Mujeres en Razón de Género,3.00056
Reglamento de Radio y Televisión en Materia Electoral.doc.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/norma/reglamento/reg025_19sep23.doc,19/9/2023,Reglamento de Radio y Televisión en Materia Electoral,3.00057
Reglamento de Reclutamiento de Personal para el Ejército y Fuerza Aérea Mexicanos.doc.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/regla/n126.doc,25/9/2023,Reglamento de Reclutamiento de Personal para el Ejército y Fuerza Aérea Mexicanos,3.00058
"Reglamento de Recursos Financieros y Presupuestales del Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales.txt",MX,https://www.diputados.gob.mx/LeyesBiblio/norma/reglamento/reg120_10may24.pdf,10/5/2024,"Reglamento de Recursos Financieros y Presupuestales del Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales",3.00059
"Reglamento de Seguridad, Higiene y Medio Ambiente en el Trabajo del Sector Público Federal.doc.txt",MX,https://www.diputados.gob.mx/LeyesBiblio/regla/n24.doc,29/11/2006,"Reglamento de Seguridad, Higiene y Medio Ambiente en el Trabajo del Sector Público Federal",3.00060
Reglamento de Servicios Funerarios del Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado.doc.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/regla/n389.doc,29/1/2014,Reglamento de Servicios Funerarios del Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,3.00061
Reglamento de Servicios Médicos del Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado.doc.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/regla/n292.doc,31/10/2016,Reglamento de Servicios Médicos del Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,3.00062
Reglamento de Sesiones de la Junta de Gobierno de la Comisión Ejecutiva de Atención a Víctimas.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/regla/n507_12oct18.pdf,12/10/2018,Reglamento de Sesiones de la Junta de Gobierno de la Comisión Ejecutiva de Atención a Víctimas,3.00063
Reglamento de Sesiones de la junta de Gobierno del Instituto Nacional de las Mujeres (INMUJERES).txt,MX,https://www.diputados.gob.mx/LeyesBiblio/norma/reglamento/reg017_08jul20.pdf,8/7/2020,Reglamento de Sesiones de la Junta de Gobierno del Instituto Nacional de las Mujeres (INMUJERES),3.00064
"Reglamento de Sesiones de la Junta de Gobierno de los Servicios de Salud del Instituto Mexicano del Seguro Social para el Bienestar (IMSS-BIENESTAR), en la página de internet Institucional de IMSS-BIENESTAR.txt",MX,https://www.diputados.gob.mx/LeyesBiblio/norma/reglamento/reg118_14mar24.pdf,14/3/2024,"Reglamento de Sesiones de la Junta de Gobierno de los Servicios de Salud del Instituto Mexicano del Seguro Social para el Bienestar (IMSS-BIENESTAR), en la página de internet institucional de IMSS-BIENESTAR.",3.00065
Reglamento de Sesiones de la Junta Directiva del Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado.doc.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/norma/reglamento/reg009_31mar20.doc,31/3/2020,Reglamento de Sesiones de la junta Directiva del Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,3.00066
Reglamento de Sesiones de la junta Directiva (del Instituto Nacional Electoral).doc.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/regla/n97.doc,19/8/2015,Reglamento de Sesiones de la Junta General Ejecutiva (del Instituto Nacional Electoral),3.00067
Reglamento de Sesiones de las Juntas Locales y Distritales Ejecutivas del Instituto Federal Electoral.doc.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/regla/n98.doc,13/8/2008,Reglamento de Sesiones de las Juntas Locales y Distritales Ejecutivas del Instituto Federal Electoral,3.00068
Reglamento de Sesiones del Comité de Protección de Datos Personales del Instituto Nacional Electoral.doc.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/regla/n480.doc,26/10/2015,Reglamento de Sesiones del Comité de Protección de Datos Personales del Instituto Nacional Electoral,3.00069
Reglamento de Sesiones del Comité de Radio y Televisión.doc.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/regla/n240.doc,18/8/2015,Reglamento de Sesiones del Comité de Radio y Televisión (del Instituto Nacional Electoral),3.00070
Reglamento de Sesiones del Propio Órgano Máximo de Dirección del Instituto Nacional Electoral.doc.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/regla/n77.doc,12/9/2017,Reglamento de Sesiones del Consejo General del Instituto Nacional Electoral,3.00071
Reglamento de Sesiones de los Consejos Locales y Distritales del Instituto Nacional Electoral.doc.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/regla/n87.doc,12/9/2017,Reglamento de Sesiones de los COnsejos Locales y Distritales del Instituto Nacional Electoral,3.00072
Reglamento de Sesiones y Funcionamiento de las Comisiones de Vigilancia del Instituto Nacional Electoral.doc.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/regla/n101.doc,18/8/2015,Reglamento de Sesiones y Funcionamiento de las Comisiones de Vigilancia (del Instituto Nacional Electoral),3.00073
Reglamento de Sistemas de Comercialización COnsistentes en la Integración de Grupos de Consumidores.doc.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/regla/n264.doc,24/3/2006,Reglamento de Sistemas de COmercialización Consistentes en la integración de Grupos de Consumidores,3.00074
Reglamento de la Supervisión de la Comisión Nacional Bancaria y de Valores.doc.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/regla/n123.doc,21/7/2021,Reglamento de Supervisión de la Comisión Nacional Bancaria y de Valores,3.00075
Reglamento de Supervisión de la Comisión Nacional para la Protección y Defensa de los Usuarios de Servicios Financieros.doc.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/regla/n348.doc,10/10/2012,Reglamento de Supervisión de la Comisión Nacional para la Protección y Defensa de los Usuarios de Servicios Financieros,3.00076
Reglamento de Telecomunicaciones (Acuerdo abrogatorio).doc.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/regla/n661_13sep19_dof.doc,13/9/2019,Reglamento de Telecomunicaciones (Acuerdo abrogatorio),3.00077
Reglamento de Tránsito en Carreteras y Puentes de Jurisdicción Federal.doc.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/regla/n354.doc,22/11/2012,Reglamento de Tránsito en Carreteras y Puentes de Jurisdicción Federal,3.00078
REGLAMENTO DE TRANSPARENCIA Y ACCESO A LA INFORMACIÓN DE LA COMISIÓN NACIONAL DE LOS DERECHOS HUMANOS.txt,MX,https://www.cndh.org.mx/sites/all/doc/Transparencia/14/reglamtransp.pdf,23/9/2010,Reglamento de Transparencia y Acceso a la Información de la Comisión Nacional de los Derechos Humanos,3.00079
Reglamento de Transparencia y Acceso a la información del Tribunal Federal de Conciliación y Arbitraje.txt,MX,http://www.tfca.gob.mx/work/models/TFCA/Resource/95/1/images/reglamento-de-Transparencia-TFCA.pdf,29/11/2018,Reglamento de Transparencia y Acceso a la Información del Tribunal Federal de Conciliación y Arbitraje,3.00080
Reglamento de Transparencia y Acceso a la Información Pública del Instituto Nacional de Estadística y Geografía.doc.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/regla/n243.doc,18/8/2015,Reglamento de Transparencia y Acceso a la Información Pública del Instituto Nacional de Estadística y Geografía,3.00081
Reglamento de Transparencia y Acceso a la Información Pública de los Tribunales Agrarios y Protección de Datos Personales.doc.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/regla/n580.doc,1/6/2018,Reglamento de Transparencia y Acceso a la Información Pública de los Tribunales Agrarios y Protección de Datos Personales,3.00082
Reglamento de Transparencia y Acceso a la Información Pública y Protección de Datos Personales de la Comisión Federal de Competencia Económica.doc.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/regla/n390.doc,22/3/2022,Reglamento de Transparencia y Acceso a la Información Pública y Protección de Datos Personales de la Comisión Federal de Competencia Económica,3.00083
"Reglamento de Uniformes, Divisas y Distintivos para la Armada de México.doc.txt",MX,https://www.diputados.gob.mx/LeyesBiblio/regla/n216.doc,12/7/2022,"Reglamento de uniformes, divisas y distintivos para la Armada de México",3.00084
"Reglamento de Uniformes, Divisas y Equipo del Ejército y Fuerza Aérea Mexicanos.doc.txt",MX,https://www.diputados.gob.mx/LeyesBiblio/regla/n85.doc,30/11/2012,"Reglamento de uniformes, divisas y equipo del Ejército y Fuerza Aérea Mexicanos",3.00085
Reglamento de Vacaciones Para los Miembros del Ejército y Fuerza Aérea Mexicanos.doc.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/regla/n43.doc,9/5/2007,Reglamento de vacaciones para los miembros del Ejército y Fuerza Aérea Mexicanos,3.00086
Reglamento de Vacaciones y Licencias para el Personal de la Armada de México.txt,MX,https://normas.cndh.org.mx/Documentos/Federal/Reglamento_VLPAM.pdf,16/8/2022,Reglamento de Vacaciones y Licencias para el Personal de la Armada de México,3.00087
"Reglamento de Vigilancia del Desempeño Jurisdiccional y Administrativo para las Salas Regionales, Especializadas, Auxiliares y_o mixtas, del Tribunal Federal de Justicia Fiscal y Administrativa.doc (1).txt",MX,https://www.diputados.gob.mx/LeyesBiblio/regla/n378.doc,14/7/2015,"Reglamento de Vigilancia y Desempelo Jurisdiccional y Administrativo para las Salas Regionales, Especializadas, Auxiliares y/o Mixtas, del Tribunal Federal de Justicia Fiscal y Administrativa",3.00088
Reglamento del Centro de Estudios Superiores Navales.doc.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/norma/reglamento/reg007_13mar20.doc,13/3/2020,Reglamento del Centro de Estudios Superiores Navales,3.00089
Reglamento del Centro de Formación y Capacitación de la Armada de México.doc.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/norma/reglamento/reg050_19ago21.doc,19/8/2021,Reglamento del Centro de Formación y Capacitación de la Armada de México,3.00090
Reglamento del Centro Unificado para la Protección Marítima y Portuaria.doc.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/norma/reglamento/reg076_26jul22.doc,26/7/2022,Reglamento del Centro Unificado para la protección Marítima y Portuaria,3.00091
Reglamento del Comité de Evaluación y Seguimiento de los Servicios de Salud del ISSSTE.doc.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/regla/n164.doc,24/7/2009,Reglamento del Comité de Evaluación y Seguimiento de los Servicios de Salud del ISSSTE,3.00092
Reglamento del Complejo Penitenciario Islas Marías.doc.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/regla/n359.doc,30/11/2012,Reglamento del Complejo Penitenciario Islas Marías,3.00093
Reglamento del Consejo Ciudadano Consultivo del Sistema Nacional para el Desarrollo Integral de la Familia.doc.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/regla/n22.doc,15/4/2015,Reglamento del Consejo Ciudadano COnsultivo del Sistema Nacional para el Desarrollo Integral de la Familia,3.00094
Reglamento del Consejo Nacional de Archivos.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/norma/reglamento/reg036_09dic20.pdf,30/3/2022,Reglamento del Consejo Nacional de Archivos,3.00095
"Reglamento del Consejo Nacional del Sistema Nacional de Transparencia, Acceso a la Información Pública y Protección de Datos Personales.doc.txt",MX,https://www.diputados.gob.mx/LeyesBiblio/regla/n436.doc,8/10/2015,"Reglamento del Consejo Nacional del Sistema Nacional de Transparencia, Acceso a la Información Pública y Protección de Datos Personales",3.00096
Reglamento del Estado Mayor Presidencial.doc.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/regla/n250.doc,30/11/2012,Reglamento del Estado Mayor Presidencial,3.00097
Reglamento del Heroico Colegio Militar.txt,MX,http://www.ordenjuridico.gob.mx/Documentos/Federal/html/wo88663.html,1/8/2011,Reglamento del Heroico Colegio Militar,3.00098
Reglamento del Instituto de Administración y Avalúos de Bienes Nacionales.doc.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/regla/n185.doc,12/1/2017,Reglamento del Instituto de Administración y Avalúos de Bienes Nacionales,3.00099
Reglamento del Instituto Federal Electoral para la Promoción del Voto por Parte de Organizaciones Ciudadanas.doc.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/regla/n93.doc,8/8/2008,Reglamento del Instituto Federal Electoral para la promoción del voto por parte de organizaciones ciudadanas,3.00100
Reglamento del Instituto Federal Electoral para la promoción del voto por parte de organizaciones ciudadanas en el Proceso Electoral Federal 2011-2012.doc.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/regla/n134.doc,11/10/2011,Reglamento del Instituto Federal Electoral para la promoción del voto por parte de organizaciones ciudadanas en el Proceso Electoral Federal 2011/2012,3.00101
Reglamento del Instituto Mexicano de Estudios Estratégicos en Seguridad y Defensa Nacionales.doc.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/norma/reglamento/reg086_01feb23.doc,29/6/2023,Reglamento del Instituto Mexicano de Estudios Estratégicos en Seguridad y Defensa Nacionales,3.00102
REGLAMENTO DEL INSTITUTO MEXICANO DE LA PROPIEDAD INDUSTRIAL.txt,MX,http://www.ordenjuridico.gob.mx/Documentos/Federal/html/wo88673.html,15/12/2017,Reglamento del Instituto Mexicano de la Propiedad Industrial,3.00103
"Reglamento del Instituto Nacional Electoral en Materia de Adquisiciones, Arrendamientos de Bienes Muebles y Servicios, a Propuesta de la Junta General Ejecutiva.doc.txt",MX,https://www.diputados.gob.mx/LeyesBiblio/norma/reglamento/reg022_22jul20.doc,22/7/2020,"Reglamento del Instituto Nacional Electoral en Materia de Adquisiciones, Arrendamientos de Bienes Muebles y Servicios",3.00104
