text,jurisdiction,source,last_reform_date,title,Id
Reglamento de la Ley de Puertos.doc.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/regley/Reg_LPue.pdf,16/12/2021,Reglamento de la Ley de Puertos,4.00043
Reglamento de la Ley de Tesorería de la Federación.doc.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/regley/Reg_LTF_300617.pdf,30/6/2017,Reglamento de la Ley de Tesorería de la Federación,4.00044
Reglamento de la Ley de Transición Energética.doc.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/regley/Reg_LTE_040517.pdf,4/5/2017,Reglamento de la Ley de Transición Energética,4.00045
Reglamento de la Ley del Impuesto al Valor Agregado.doc.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/regley/Reg_LIVA_250914.pdf,25/9/2014,Reglamento de la Ley del Impuesto al Valor Agregado,4.00046
Reglamento de la Ley del Impuesto Especial sobre Producción y Servicios.doc.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/regley/Reg_LIEPS.pdf,4/12/2006,Reglamento de la Ley del Impuesto Especial sobre Producción y Servicios,4.00047
Reglamento de la Ley del Impuesto Sobre la Renta.doc.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/regley/Reg_LISR_060516.pdf,6/5/2016,Reglamento de la Ley del Impuesto sobre la Renta,4.00048
Reglamento de la Ley del Instituto de Seguridad Social para las Fuerzas Armadas Mexicanas.doc.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/regley/Reg_LISSFAM_190219.pdf,19/2/2019,Reglamento de la Ley del Instituto de Seguridad Social para las Fuerzas Mexicanos,4.00049
Reglamento de la Ley del Instituto del Fondo Nacional de la Vivienda para los Trabajadores en Materia de Transparencia y Acceso a la Información.doc.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/regley/Reg_LInfonavit_MTAI.pdf,24/02/2006,Reglamento de la Ley del Instituto del Fondo Nacional de la Vivienda para los Trabajadores en Materia de Transparencia y Acceso a la Información,4.00050
Reglamento de la Ley del Instituto del Fondo Nacional para el Consumo de los Trabajadores.doc.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/regley/Reg_LIFNCT.pdf,31/11/2006,Reglamento de la Ley del Instituto del Fondo Nacional para el Consumo de los Trabajadores,4.00051
Reglamento de la Ley del Registro Público Vehicular.doc.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/regley/Reg_LRPV.pdf,5/12/2007,Reglamento de la Ley del Registro Público Vehicular,4.00052
