text,jurisdiction,source,last_reform_date,title,Id
1.00041.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LDEFAM.pdf,3/5/2024,Ley de Disciplina del Ejército y Fuerza Aérea Mexicanos,1.00041
1.00042.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LDFEFM.pdf,10/5/2022,Ley de Disciplina Financiera de las Entidades Federativas y los Municipios,1.00042
1.00043.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/252.pdf,13/12/2002,Ley de Disciplina para el Personal de la Armada de México,1.00043
1.00044.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LEMEFAM.pdf,17/1/2022,Ley de Educación Militar del Ejército y Fuerza Aérea Mexicanos,1.00044
1.00045.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LEN.pdf,24/3/2023,Ley de Educación Naval,1.00045
1.00046.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LEG_110814.pdf,11/8/2014,Ley de Energía Geotérmica,1.00046
1.00047.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/246.pdf,28/12/2012,Ley de Energía para el Campo,1.00047
1.00048.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/35.pdf,27/1/2012,Ley de Expropiación,1.00048
1.00049.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/36_200521.pdf,20/5/2021,Ley de Extradición Internacional,1.00049
1.00050.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LFEA_200521.pdf,20/5/2021,Ley de Firma Electrónica Avanzada,1.00050
1.00051.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LFRCF_200521.pdf,20/5/2021,Ley de Fiscalización y Rendición de Cuentas de la Federación,1.00051
1.00052.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LFCC_200120.pdf,20/1/2020,Ley de Fomento a la Confianza Ciudadana,1.00052
1.00053.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LFIV_230518.pdf,23/5/2018,Ley de Fomento a la Industria Vitivinícola,1.00053
1.00054.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LFLL.pdf,29/11/2023,Ley de Fomento para la Lectura y el Libro,1.00054
1.00055.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LFAAR.pdf,13/5/2005,Ley de Fondos de Aseguramiento Agropecuario y Rural,1.00055
