Id,file,jurisdiction,last_reform_date,source,text,title
19.00024,19.00024.txt,MX-CMX,2023-11-28,https://www.congresocdmx.gob.mx/archivo-7b5d6d072257bd2e9f67310ccd2ae280324fed10.pdf,19.00024.txt,LEY AMBIENTAL DE PROTECCIÓN A LA TIERRA EN LA CIUDAD DE MÉXICO
19.00025,19.00025.txt,MX-CMX,2023-11-28,https://www.congresocdmx.gob.mx/archivo-8243ab6cd4e44d89acb1aa1b6c303a84227cc384.pdf,19.00025.txt,LEY DE MITIGACIÓN Y ADAPTACIÓN AL CAMBIO CLIMÁTICO Y DESARROLLO SUSTENTABLE DE LA CIUDAD DE MÉXICO
19.00026,19.00026.txt,MX-CMX,2023-06-02,https://www.congresocdmx.gob.mx/archivo-10e1731cd909366e2cf826df6d55a84828f9fc13.pdf,19.00026.txt,CÓDIGO DE INSTITUCIONES Y PROCEDIMIENTOS ELECTORALES DE LA CIUDAD DE MÉXICO
19.00027,19.00027.txt,MX-CMX,2021-09-02,https://www.congresocdmx.gob.mx/archivo-6f72067c0037acb3c27f1dc68b5fd3bd06f5f602.pdf,19.00027.txt,LEY DE VIVIENDA PARA LA CIUDAD DE MÉXICO
19.00028,19.00028.txt,MX-CMX,2023-10-10,https://www.congresocdmx.gob.mx/archivo-a4e6ec3a20c2a98d255a2cd4b621fcf7984e2904.pdf,19.00028.txt,LEY DE SALUD DE LA CIUDAD DE MÉXICO
19.00029,19.00029.txt,MX-CMX,2023-10-06,https://www.congresocdmx.gob.mx/archivo-9b80fcd25456d31a64a19fe2960e9796bcacbcd1.pdf,19.00029.txt,LEY ORGÁNICA DE ALCALDÍAS DE LA CIUDAD DE MÉXICO
19.00030,19.00030.txt,MX-CMX,2023-10-06,https://www.congresocdmx.gob.mx/archivo-447b663e96d526f9f56288623407ca55f060dbf2.pdf,19.00030.txt,LEY ORGÁNICA DEL PODER EJECUTIVO Y DE LA ADMINISTRACIÓN PÚBLICA DE LA CIUDAD DE MÉXICO
19.00031,19.00031.txt,MX-CMX,2023-06-02,https://www.congresocdmx.gob.mx/archivo-7fd3bbe71c1b3b7d2c5d0f84bad0c0e7c3a55ea2.pdf,19.00031.txt,LEY PROCESAL ELECTORAL DE LA CIUDAD DE MÉXICO
19.00032,19.00032.txt,MX-CMX,2023-08-04,https://www.congresocdmx.gob.mx/archivo-bf6cd644a37495aa06baaad1d03263af28d8814e.pdf,19.00032.txt,LEY ORGÁNICA DEL INSTITUTO DE PLANEACIÓN DEMOCRÁTICA Y PROSPECTIVA DE LA CIUDAD DE MÉXICO
19.00033,19.00033.txt,MX-CMX,2023-08-04,https://www.congresocdmx.gob.mx/archivo-172ca2c9c744523e09d59a87db35f66b5fde63f1.pdf,19.00033.txt,LEY DE ESTABLECIMIENTOS MERCANTILES PARA LA CIUDAD DE MÉXICO
19.00034,19.00034.txt,MX-CMX,2023-08-04,https://www.congresocdmx.gob.mx/archivo-3b5e5877053512f273886e1609b8280eefd61f8c.pdf,19.00034.txt,LEY DE PROPIEDAD EN CONDOMINIO DE INMUEBLES PARA EL DISTRITO FEDERAL
19.00035,19.00035.txt,MX-CMX,2023-08-04,https://www.congresocdmx.gob.mx/archivo-70417d0683db9612be5cb1823be9899bccbd70ef.pdf,19.00035.txt,LEY DE EDUCAICÓN DE LA CIUDAD DE MÉXICO
19.00036,19.00036.txt,MX-CMX,2023-06-15,https://www.congresocdmx.gob.mx/archivo-d87be6d93ab14b5f93b573540df04245ef9391cc.pdf,19.00036.txt,LEY DE FOMENTO CULTURAL DE LA CIUDAD DE MÉXICO
19.00037,19.00037.txt,MX-CMX,2023-06-15,https://www.congresocdmx.gob.mx/archivo-3b18a5a1bcc2488208050506ef11ab9d94d59d0f.pdf,19.00037.txt,LEY DE ESPACIOS CULTURALES INDEPENDIENTES DE LA CIUDAD DE MÉXICO
19.00038,19.00038.txt,MX-CMX,2023-06-15,https://www.congresocdmx.gob.mx/archivo-8213619d91f2bbbadee1f95db7dd8b76647cc7c6.pdf,19.00038.txt,LEY DE PROTECCIÓN Y FOMENTO AL EMPLEO PARA LA CIUDAD DE MÉXICO
19.00039,19.00039.txt,MX-CMX,2023-06-15,https://www.congresocdmx.gob.mx/archivo-587e03779fe0c778e231271ba40c26c507a944ab.pdf,19.00039.txt,LEY PARA EL DESARROLLO ECONÓMICO DE LA CIUDAD DE MÉXICO
19.00040,19.00040.txt,MX-CMX,2023-06-15,https://www.congresocdmx.gob.mx/archivo-40247b4297cba319673492c592468affc67759ed.pdf,19.00040.txt,"LEY DE DESARROLLO AGROPECUARIO, RURAL Y SUSTENTABLE DE LA CIUDAD DE MÉXICO"
