Id,file,jurisdiction,last_reform_date,source,text,title
4.00001,4.00001.txt,MX,2023-12-28,https://www.diputados.gob.mx/LeyesBiblio/regley/Reg_LAdua.pdf,Reglamento de la Ley Aduanera.doc.txt,REGLAMENTO DE LA LEY ADUANERA
4.00002,4.00002.txt,MX,1993-01-06,https://www.diputados.gob.mx/LeyesBiblio/regley/Reg_LAgra_MCDETS.pdf,Reglamento de la Ley Agraria en Materia de Certificacíon de Derechos Ejidales y Titulación de Solares.doc.txt,REGLAMENTO DE LA LEY AGRARIA EN MATERIA DE CERTIFICACIÓN DE DERECHOS EJIDALES Y TITULACIÓN DE SOLARES
4.00003,4.00003.txt,MX,2012-11-28,https://www.diputados.gob.mx/LeyesBiblio/regley/Reg_LAgra_MOPR.pdf,Reglamento de la Ley Agraria en Materias de Ordenamiento de la Propiedad Rural.doc.txt,REGLAMENTO DE LA LEY AGRARIA EN MATERIA DE ORDENAMIENTO DE LA PROPIEDAD RURAL
4.00004,4.00004.txt,MX,1998-05-08,https://www.diputados.gob.mx/LeyesBiblio/regley/Reg_LAgra_FODMC.pdf,Reglamento de la Ley Agraria para Fomentar la Organización y Desarrollo de la Mujer Campesina.doc.txt,REGLAMENTO DE LA LEY AGRARIA PARA FOMENTAR LA ORGANIZACIÓN Y DESARROLLO DE LA MUJER CAMPESINA
4.00005,4.00005.txt,MX,2024-02-14,https://www.diputados.gob.mx/LeyesBiblio/regley/Reg_LAASSP.pdf,"Reglamento de la Ley de Adquisiciones, Arrendamientos y Servicios del Sector Público.doc.txt","REGLAMENTO DE LA LEY DE ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS DEL SECTOR PÚBLICO"
4.00006,4.00006.txt,MX,2018-06-21,https://www.diputados.gob.mx/LeyesBiblio/regley/Reg_LAero_210618.pdf,Reglamento de la Ley de Aeropuertos.doc.txt,REGLAMENTO DE LA LEY DE AEROPUERTOS
4.00007,4.00007.txt,MX,2014-08-25,https://www.diputados.gob.mx/LeyesBiblio/regley/Reg_LAN_250814.pdf,Reglamento de la Ley de Aguas Nacionales.doc.txt,REGLAMENTO DE LA LEY DE AGUAS NACIONALES
4.00008,4.00008.txt,MX,2020-03-06,https://www.diputados.gob.mx/LeyesBiblio/regley/Reg_LAAM_060320.pdf,Reglamento de la Ley de Ascensos de la Armada de México.doc.txt,REGLAMENTO DE LA LEY DE ASCENSOS DE LA ARMADA DE MÉXICO
4.00009,4.00009.txt,MX,2023-05-03,https://www.diputados.gob.mx/LeyesBiblio/regley/Reg_LAREFAM.pdf,Reglamento de la Ley de Ascensos y Recompensas del Ejército y Fuerza Aérea Mexicanos.doc.txt,REGLAMENTO DE LA LEY DE ASCENSOS Y RECOMPENSAS DEL EJÉRCITO Y FUERZA AÉREA MEXICANOS
4.00010,4.00010.txt,MX,2017-02-20,https://www.diputados.gob.mx/LeyesBiblio/regley/Reg_LAPP_200217.pdf,Reglamento de la Ley de Asociaciones Público Privadas.doc.txt,REGLAMENTO DE LA LEY DE ASOCIACIONES PÚBLICO PRIVADAS
