Id,file,jurisdiction,last_reform_date,source,text,title
1.00001,1.00001.txt,MX,2024-03-22,https://www.diputados.gob.mx/LeyesBiblio/pdf/CPEUM.pdf,1.00001.txt,CONSTITUCIÓN POLÍTICA ESTADOS UNIDOS MEXICANOS
1.00110,1.00110.txt,MX,2014-01-10,https://www.diputados.gob.mx/LeyesBiblio/pdf/74.pdf,1.00110.txt,LEY DEL BANCO DE MÉXICO
1.00015,1.00015.txt,MX,2021-05-20,https://www.diputados.gob.mx/LeyesBiblio/pdf/14_200521.pdf,1.00015.txt,"LEY DE ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS DEL SECTOR PÚBLICO"
1.00183,1.00183.txt,MX,2024-01-26,https://www.diputados.gob.mx/LeyesBiblio/pdf/LGAMVLV.pdf,1.00183.txt,LEY GENERAL DE ACCESO DE LAS MUJERES A UNA VIDA LIBRE DE VIOLENCIA
1.00084,1.00084.txt,MX,2021-05-20,https://www.diputados.gob.mx/LeyesBiblio/pdf/56_200521.pdf,1.00084.txt,LEY DE OBRAS PÚBLICAS Y SERVICIOS RELACIONADOS CON LAS MISMAS
3.00191,3.00191.txt,MX,2024-04-15,https://www.banxico.org.mx/marco-normativo/d/%7B1E86F717-3BAD-946D-5BF7-0DD22495D326%7D.pdf,3.00191.txt,REGLAMENTO INTERIOR DEL BANCO DE MÉXICO
11.00001,11.00001.txt,MX,2024-06-26,https://www.banxico.org.mx/marco-normativo/d/%7B3EBB0728-F4FF-E90F-78A9-7BC975DB5271%7D.pdf,11.00001.txt,ACUERDO DE ADSCRIPCIÓN A LAS UNIDADES ADMINISTRATIVAS DEL BANCO DE MÉXICO
11.00002,11.00002.txt,MX,2024-01-23,https://www.banxico.org.mx/marco-normativo/marco-juridico/lista-de-los-acuerdos-o-procedimientos-a-los-que-r/%7B743D4154-72DD-3312-A843-6E43928D8422%7D.pdf,11.00002.txt,LISTA DE LOS ACUERDOS O PROCEDIMIENTOS A LOS QUE RESULTA APLICABLE LA LEY DE SISTEMAS DE PAGOS Y DENOMINACIÓN DE LAS ENTIDADES QUE LOS ADMINISTRAN
11.00003,11.00003.txt,MX,2015-01-28,https://www.banxico.org.mx/marco-normativo/d/%7BFB367B5E-7729-8D85-52AA-4EA5BF001355%7D.pdf,11.00003.txt,NORMAS DEL BANCO DE MÉXICO EN MATERIA DE ENAJENACIÓN DE BIENES MUEBLES
11.00004,11.00004.txt,MX,2015-01-28,https://www.banxico.org.mx/marco-normativo/d/%7B57DCCDA6-6A97-8AD7-6093-06210609FE16%7D.pdf,11.00004.txt,NORMAS DEL BANCO DE MÉXICO EN MATERIA DE OBRA INMOBILIARIA Y SERVICIOS RELACIONADOS CON LA MISMA
